country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,Surface temperature anomaly,Continent
Spain,2011,ESP,46729232.0,1495441604608.0,9.523,0.204,283.799,0.862,0.305,295.985,41.923,16.501,6.334,0.198,0.176,6.073,0.19,0.169,54.215,1.16,320.995,6.869,0.215,616.112,12502.4,14857.311,4426.708,46.527,1033.624,2357.156,6296.05,83.379,35901.07,1.122,2.739,0.059,68.023,1.456,7.486,7.318,12.185,0.261,38.45,0.823,19.67,0.421,146.018,3.125,0.07,3.281,1677.629,0.706,0.824,0.746,0.368,2.069,0.908,0.7,0.674,0.309,0.565,0.314,1.295,1.244,0.762,1.067,0.234,1.287,1.193,0.627,0.002,0.006,0.009,0.001,341.95,349.83,37.196,13.106,1.29,Europe
Spain,2012,ESP,46756084.0,1453746159616.0,8.754,0.187,278.06,-5.739,-2.022,262.239,-33.745,-11.401,5.609,0.18,0.157,5.947,0.191,0.167,63.253,1.353,295.094,6.311,0.203,624.866,12780.46,15119.55,4489.961,49.907,1098.701,2341.335,6430.728,86.298,35681.477,1.148,3.379,0.072,65.077,1.392,7.344,7.176,-15.821,-0.338,37.75,0.807,19.04,0.407,134.678,2.88,0.062,2.92,1668.326,0.632,0.796,0.651,0.425,2.006,0.905,0.699,0.668,0.324,0.58,0.31,1.292,1.237,0.896,1.001,-0.296,1.171,1.055,0.626,0.002,0.006,0.009,0.001,335.52,343.39,17.033,6.126,0.71,Europe
Spain,2013,ESP,46603460.0,1429213675520.0,7.642,0.164,251.94,-26.12,-9.394,237.062,-25.177,-9.601,5.087,0.166,0.15,5.406,0.176,0.159,49.191,1.056,275.641,5.915,0.193,632.508,13032.4,15356.611,4539.152,53.741,1157.755,2326.457,6560.075,89.17,34008.008,1.109,3.835,0.082,59.054,1.267,6.802,6.633,-14.878,-0.319,37.19,0.798,19.59,0.42,129.347,2.775,0.062,2.872,1584.891,0.53,0.715,0.591,0.328,1.94,0.9,0.697,0.661,0.34,0.591,0.306,1.288,1.226,0.995,0.903,-0.306,1.117,0.975,0.625,0.002,0.006,0.009,0.001,309.12,317.01,23.701,9.407,0.54,Europe
Spain,2014,ESP,46464548.0,1450312204288.0,8.897,0.191,254.18,2.239,0.889,238.21,1.148,0.484,5.127,0.164,0.153,5.47,0.175,0.163,54.142,1.165,281.018,6.048,0.194,641.405,13286.58,15594.821,4593.294,57.806,1212.005,2310.487,6689.976,92.095,33478.238,1.073,4.065,0.087,54.25,1.168,6.795,6.625,-15.97,-0.344,37.01,0.797,20.39,0.439,129.901,2.796,0.063,2.925,1555.551,0.593,0.717,0.586,0.361,1.881,0.896,0.695,0.654,0.357,0.598,0.302,1.284,1.215,1.05,0.816,-0.306,1.118,0.958,0.624,0.002,0.006,0.009,0.001,307.85,315.74,26.838,10.559,1.32,Europe
Spain,2015,ESP,46431344.0,1497526566912.0,9.216,0.198,270.767,16.588,6.526,249.348,11.139,4.676,5.37,0.167,0.158,5.832,0.181,0.172,61.841,1.332,281.666,6.066,0.188,650.621,13557.349,15844.17,4655.135,61.512,1268.607,2289.068,6826.336,95.136,33920.238,1.052,3.707,0.08,56.602,1.219,7.027,6.857,-21.419,-0.461,38.59,0.831,20.52,0.442,136.36,2.937,0.066,3.041,1574.962,0.638,0.764,0.607,0.422,1.831,0.893,0.693,0.65,0.371,0.606,0.297,1.281,1.207,0.965,0.834,-0.38,1.147,1.002,0.623,0.002,0.006,0.009,0.001,318.39,326.26,10.899,4.025,1.29,Europe
Spain,2016,ESP,46473320.0,1417044295680.0,9.414,0.203,259.629,-11.138,-4.114,239.523,-9.825,-3.94,5.154,0.169,0.151,5.587,0.183,0.163,45.677,0.983,273.679,5.889,0.193,660.035,13816.978,16083.692,4700.812,65.276,1326.259,2268.961,6966.584,98.011,34212.625,1.122,3.764,0.081,57.652,1.241,6.815,6.516,-20.106,-0.433,38.5,0.828,20.29,0.437,140.248,3.018,0.062,2.875,1589.974,0.635,0.732,0.598,0.319,1.783,0.889,0.692,0.643,0.385,0.613,0.293,1.279,1.198,1.006,0.827,-0.437,1.168,0.957,0.622,0.002,0.007,0.009,0.001,302.82,316.71,14.049,5.411,1.13,Europe
Spain,2017,ESP,46584168.0,1458021990400.0,9.449,0.203,273.592,13.963,5.378,255.303,15.78,6.588,5.48,0.175,0.159,5.873,0.188,0.17,53.598,1.151,293.602,6.303,0.201,669.484,14090.569,16338.995,4754.411,69.099,1388.787,2250.672,7107.742,101.048,34520.543,1.103,3.823,0.082,62.528,1.342,7.155,6.857,-18.289,-0.393,38.9,0.835,20.72,0.445,141.157,3.03,0.065,3.037,1608.111,0.628,0.759,0.629,0.37,1.738,0.886,0.691,0.638,0.399,0.622,0.288,1.276,1.191,0.987,0.878,-0.401,1.155,1.003,0.621,0.002,0.007,0.009,0.001,319.43,333.29,20.01,7.314,1.64,Europe
Sweden,1990,SWE,8548407.0,240234004480.0,1.272,0.149,57.51,1.989,3.583,54.849,1.134,2.111,6.416,0.228,0.08,6.728,0.239,0.084,11.749,1.374,85.622,10.016,0.356,71.301,3431.543,6756.036,1202.902,0.336,4.373,3325.471,2152.057,0.574,79817.398,2.84,0.336,0.039,1.588,0.186,8.071,8.685,-2.661,-0.311,8.55,1.0,6.43,0.752,41.99,4.912,0.067,0.574,682.312,0.258,0.253,0.196,0.135,0.582,0.425,0.47,0.275,0.004,0.006,0.523,0.8,0.031,0.13,0.041,-0.052,0.454,0.257,0.299,0.001,0.002,0.003,0.0,74.24,68.99,28.112,48.882,1.67,Europe
Sweden,1991,SWE,8594170.0,237965099008.0,1.137,0.132,57.74,0.23,0.399,55.027,0.178,0.325,6.403,0.231,0.085,6.718,0.243,0.089,11.835,1.377,84.71,9.857,0.356,72.438,3489.283,6811.063,1214.737,0.62,6.089,3322.759,2194.288,1.111,75294.406,2.719,0.284,0.033,1.716,0.2,8.099,8.709,-2.713,-0.316,8.49,0.988,6.19,0.72,42.231,4.914,0.062,0.537,647.093,0.224,0.249,0.195,0.137,0.568,0.42,0.464,0.272,0.007,0.007,0.519,0.787,0.054,0.104,0.044,-0.055,0.435,0.249,0.296,0.001,0.002,0.003,0.0,74.85,69.6,26.97,46.71,0.71,Europe
Sweden,1992,SWE,8640277.0,235763220480.0,1.089,0.126,57.567,-0.172,-0.299,55.85,0.823,1.495,6.464,0.237,0.086,6.663,0.244,0.088,11.092,1.284,93.681,10.842,0.397,73.527,3546.85,6866.913,1225.829,0.931,8.082,3321.042,2236.896,1.585,75456.633,2.765,0.311,0.036,1.993,0.231,8.353,8.96,-1.717,-0.199,8.62,0.998,6.3,0.729,42.608,4.931,0.055,0.474,651.966,0.206,0.255,0.201,0.132,0.554,0.415,0.459,0.27,0.011,0.009,0.514,0.777,0.069,0.129,0.05,-0.033,0.463,0.219,0.294,0.001,0.002,0.003,0.0,77.42,72.17,36.113,62.733,1.06,Europe
Sweden,1993,SWE,8683403.0,231559217152.0,1.092,0.126,57.561,-0.006,-0.011,55.964,0.114,0.204,6.445,0.242,0.087,6.629,0.249,0.089,11.039,1.271,87.099,10.031,0.376,74.619,3604.411,6922.877,1236.868,1.276,10.147,3319.444,2279.401,2.099,74274.727,2.785,0.345,0.04,2.065,0.238,8.308,8.912,-1.597,-0.184,8.57,0.987,6.49,0.747,42.505,4.895,0.059,0.515,644.957,0.198,0.252,0.2,0.13,0.539,0.411,0.455,0.267,0.014,0.011,0.51,0.767,0.084,0.147,0.051,-0.031,0.461,0.238,0.292,0.001,0.002,0.003,0.0,77.39,72.14,29.538,51.316,0.23,Europe
Sweden,1994,SWE,8723467.0,241527455744.0,1.109,0.127,60.015,2.454,4.263,58.233,2.269,4.054,6.675,0.241,0.09,6.88,0.248,0.093,11.226,1.287,86.332,9.897,0.357,75.729,3664.426,6981.11,1248.094,1.571,12.174,3317.662,2324.146,2.712,73943.016,2.671,0.295,0.034,2.027,0.232,8.479,9.081,-1.782,-0.204,8.45,0.969,6.38,0.731,44.745,5.129,0.07,0.612,645.039,0.189,0.261,0.202,0.131,0.525,0.407,0.45,0.265,0.017,0.013,0.505,0.759,0.1,0.094,0.049,-0.031,0.484,0.283,0.29,0.001,0.002,0.003,0.0,79.22,73.97,26.318,43.853,0.21,Europe
Sweden,1995,SWE,8758496.0,251744239616.0,1.296,0.148,59.506,-0.508,-0.847,61.111,2.878,4.943,6.977,0.243,0.094,6.794,0.236,0.091,11.219,1.281,85.421,9.753,0.339,77.025,3723.932,7042.221,1259.312,1.908,14.235,3319.268,2368.176,3.276,74491.852,2.592,0.337,0.038,2.061,0.235,8.398,9.0,1.605,0.183,8.32,0.95,6.23,0.711,44.029,5.027,0.064,0.564,652.437,0.208,0.253,0.21,0.127,0.512,0.403,0.446,0.262,0.02,0.014,0.501,0.75,0.112,0.103,0.049,0.028,0.471,0.252,0.288,0.001,0.002,0.003,0.0,78.83,73.55,25.914,43.549,0.31,Europe
Sweden,1996,SWE,8785493.0,256500908032.0,1.225,0.139,63.381,3.875,6.512,62.953,1.842,3.014,7.166,0.245,0.099,7.214,0.247,0.1,12.388,1.41,90.862,10.342,0.354,78.25,3787.313,7105.174,1271.7,2.23,16.459,3318.84,2414.811,3.864,72163.617,2.472,0.322,0.037,2.224,0.253,9.009,9.61,-0.428,-0.049,8.32,0.947,6.4,0.728,46.635,5.308,0.067,0.587,633.993,0.193,0.261,0.208,0.137,0.499,0.4,0.441,0.26,0.022,0.016,0.497,0.742,0.122,0.092,0.051,-0.007,0.485,0.264,0.286,0.001,0.002,0.003,0.0,84.43,79.15,27.481,43.358,-0.16,Europe
Sweden,1997,SWE,8807868.0,264172109824.0,1.105,0.126,58.383,-4.998,-7.886,58.578,-4.375,-6.95,6.651,0.222,0.089,6.629,0.221,0.089,10.784,1.224,86.197,9.786,0.326,79.355,3845.696,7163.752,1282.484,2.588,18.713,3319.035,2458.093,4.464,74519.523,2.485,0.358,0.041,2.254,0.256,8.282,8.883,0.195,0.022,8.26,0.938,6.37,0.723,43.282,4.914,0.068,0.601,656.358,0.167,0.239,0.184,0.12,0.486,0.396,0.436,0.257,0.025,0.017,0.491,0.734,0.132,0.101,0.051,0.003,0.443,0.268,0.285,0.001,0.002,0.003,0.0,78.24,72.95,27.814,47.641,1.01,Europe
Sweden,1998,SWE,8828629.0,276042121216.0,1.133,0.128,58.802,0.419,0.717,59.566,0.988,1.686,6.747,0.216,0.084,6.66,0.213,0.083,11.108,1.258,87.777,9.942,0.318,80.489,3904.498,7223.318,1293.592,2.953,20.942,3319.799,2501.402,5.12,80458.047,2.573,0.365,0.041,2.23,0.253,8.352,8.957,0.764,0.087,8.08,0.915,6.34,0.718,43.31,4.906,0.074,0.656,710.334,0.172,0.242,0.195,0.127,0.473,0.392,0.432,0.255,0.028,0.019,0.487,0.725,0.142,0.108,0.05,0.012,0.438,0.297,0.283,0.001,0.002,0.003,0.0,79.08,73.74,28.975,49.276,0.29,Europe
Sweden,1999,SWE,8848881.0,289704280064.0,1.139,0.129,55.982,-2.82,-4.796,56.427,-3.139,-5.27,6.377,0.195,0.082,6.326,0.193,0.081,10.048,1.135,82.204,9.29,0.284,81.628,3960.479,7279.745,1303.64,3.328,23.114,3320.243,2542.987,5.783,77938.883,2.381,0.375,0.042,2.171,0.245,8.183,8.795,0.445,0.05,7.82,0.884,6.18,0.698,41.585,4.699,0.075,0.663,689.672,0.165,0.225,0.183,0.113,0.461,0.388,0.427,0.253,0.03,0.02,0.483,0.716,0.151,0.114,0.047,0.007,0.41,0.303,0.281,0.001,0.002,0.003,0.0,77.83,72.41,26.222,46.84,0.87,Europe
Sweden,2000,SWE,8871042.0,303455109120.0,1.288,0.145,54.93,-1.052,-1.878,55.235,-1.192,-2.112,6.226,0.182,0.086,6.192,0.181,0.086,10.102,1.139,85.858,9.678,0.283,82.915,4015.409,7334.979,1313.741,3.702,25.193,3320.548,2583.435,6.423,72085.086,2.107,0.374,0.042,2.079,0.234,7.703,8.335,0.305,0.034,7.66,0.863,6.22,0.701,40.448,4.56,0.072,0.639,639.47,0.178,0.215,0.179,0.11,0.45,0.384,0.423,0.25,0.033,0.021,0.479,0.707,0.159,0.108,0.044,0.006,0.394,0.295,0.28,0.001,0.002,0.003,0.0,73.94,68.33,30.928,56.304,1.54,Europe
Sweden,2001,SWE,8896748.0,308399210496.0,1.332,0.15,55.838,0.908,1.652,56.417,1.182,2.14,6.341,0.183,0.082,6.276,0.181,0.081,10.942,1.23,80.024,8.995,0.259,84.247,4071.247,7391.396,1324.683,4.075,27.59,3321.128,2623.61,7.041,77094.32,2.224,0.373,0.042,2.397,0.269,7.553,6.657,0.579,0.065,7.5,0.843,5.94,0.668,40.175,4.516,0.07,0.619,685.889,0.177,0.217,0.184,0.118,0.44,0.38,0.419,0.248,0.035,0.022,0.476,0.698,0.166,0.111,0.05,0.012,0.388,0.29,0.278,0.001,0.002,0.003,0.0,59.23,67.2,24.186,43.315,0.57,Europe
Sweden,2002,SWE,8926011.0,317464870912.0,1.28,0.143,56.685,0.848,1.518,57.82,1.403,2.487,6.478,0.182,0.09,6.351,0.179,0.088,11.42,1.279,81.947,9.181,0.258,85.527,4127.933,7449.216,1336.103,4.443,30.032,3322.262,2664.105,7.722,71925.883,2.022,0.368,0.041,2.442,0.274,7.681,6.79,1.135,0.127,7.27,0.814,5.9,0.661,40.495,4.537,0.076,0.681,642.011,0.164,0.216,0.183,0.118,0.429,0.376,0.414,0.246,0.037,0.023,0.472,0.69,0.173,0.113,0.05,0.021,0.392,0.315,0.277,0.001,0.002,0.003,0.0,60.61,68.56,25.261,44.564,1.16,Europe
Sweden,2003,SWE,8961506.0,326406144000.0,1.206,0.135,57.292,0.607,1.07,59.895,2.074,3.588,6.684,0.183,0.097,6.393,0.176,0.093,11.55,1.289,87.899,9.808,0.269,86.733,4185.225,7509.111,1347.653,4.838,32.298,3324.865,2705.314,8.387,68647.008,1.885,0.396,0.044,2.266,0.253,7.762,6.883,2.602,0.29,7.08,0.79,5.89,0.657,41.209,4.598,0.074,0.666,615.181,0.14,0.207,0.179,0.11,0.417,0.372,0.41,0.243,0.039,0.024,0.469,0.682,0.179,0.115,0.045,0.045,0.388,0.301,0.275,0.001,0.002,0.003,0.0,61.68,69.56,30.607,53.422,1.12,Europe
Sweden,2004,SWE,9004263.0,341905244160.0,1.284,0.143,56.517,-0.775,-1.353,63.202,3.307,5.522,7.019,0.185,0.095,6.277,0.165,0.085,11.815,1.312,87.411,9.708,0.256,88.018,4241.742,7572.313,1359.468,5.225,34.494,3331.55,2745.49,9.047,73592.023,1.938,0.387,0.043,2.196,0.244,7.561,6.705,6.685,0.742,7.09,0.787,5.95,0.661,40.175,4.462,0.073,0.66,662.642,0.143,0.197,0.186,0.109,0.406,0.367,0.406,0.24,0.041,0.024,0.466,0.673,0.184,0.113,0.042,0.124,0.365,0.285,0.274,0.001,0.002,0.003,0.0,60.37,68.08,30.894,54.664,1.07,Europe
Sweden,2005,SWE,9051739.0,354498740224.0,1.315,0.145,53.875,-2.642,-4.674,59.614,-3.588,-5.677,6.586,0.168,0.088,5.952,0.152,0.079,10.952,1.21,91.313,10.088,0.258,89.333,4295.617,7631.927,1370.42,5.589,36.361,3337.288,2784.118,9.795,75121.828,1.918,0.364,0.04,1.867,0.206,7.099,6.268,5.738,0.634,6.8,0.751,5.84,0.645,38.628,4.268,0.083,0.748,679.983,0.136,0.182,0.173,0.095,0.394,0.363,0.402,0.237,0.043,0.025,0.464,0.665,0.19,0.105,0.035,0.117,0.348,0.309,0.272,0.001,0.002,0.003,0.0,56.74,64.26,37.437,69.489,1.42,Europe
Sweden,2006,SWE,9104724.0,372237959168.0,1.442,0.158,53.738,-0.137,-0.255,57.807,-1.807,-3.03,6.349,0.155,0.09,5.902,0.144,0.084,10.696,1.175,92.537,10.164,0.249,90.775,4349.355,7689.734,1381.116,6.401,38.41,3341.357,2822.185,10.468,70265.688,1.719,0.812,0.089,2.048,0.225,6.887,6.068,4.069,0.447,6.66,0.731,5.82,0.639,38.067,4.181,0.074,0.673,639.75,0.137,0.176,0.161,0.088,0.383,0.358,0.397,0.234,0.048,0.025,0.461,0.656,0.193,0.234,0.037,0.078,0.34,0.266,0.27,0.001,0.002,0.003,0.0,55.25,62.7,38.799,72.199,1.61,Europe
Sweden,2007,SWE,9164274.0,387885170688.0,1.339,0.146,52.994,-0.744,-1.384,57.567,-0.24,-0.415,6.282,0.148,0.089,5.783,0.137,0.082,10.775,1.176,91.799,10.017,0.237,92.115,4402.349,7747.301,1391.891,7.249,40.569,3345.93,2859.309,11.216,70870.68,1.674,0.848,0.093,2.16,0.236,6.622,5.817,4.573,0.499,6.38,0.696,5.71,0.623,37.124,4.051,0.082,0.748,649.478,0.119,0.168,0.16,0.084,0.371,0.353,0.393,0.231,0.053,0.026,0.459,0.648,0.198,0.247,0.038,0.1,0.33,0.288,0.268,0.001,0.003,0.003,0.0,53.31,60.69,38.805,73.224,1.39,Europe
Sweden,2008,SWE,9229282.0,388983685120.0,1.396,0.151,50.867,-2.127,-4.014,55.538,-2.03,-3.526,6.018,0.143,0.087,5.511,0.131,0.079,10.344,1.121,89.995,9.751,0.231,93.511,4453.216,7802.839,1402.235,8.111,42.458,3350.601,2894.984,11.918,69369.703,1.646,0.861,0.093,1.888,0.205,6.441,5.653,4.671,0.506,6.09,0.66,5.88,0.637,35.675,3.865,0.076,0.702,640.233,0.122,0.159,0.151,0.078,0.36,0.348,0.389,0.228,0.058,0.026,0.456,0.64,0.201,0.257,0.032,0.099,0.318,0.27,0.266,0.001,0.003,0.003,0.0,52.17,59.45,39.128,76.922,1.47,Europe
Sweden,2009,SWE,9301413.0,373029306368.0,1.263,0.136,47.239,-3.628,-7.132,52.364,-3.173,-5.714,5.63,0.14,0.089,5.079,0.127,0.081,7.372,0.793,77.241,8.304,0.207,94.774,4500.455,7855.203,1409.607,8.975,44.941,3355.727,2929.692,12.467,63081.84,1.573,0.864,0.093,2.483,0.267,5.967,5.202,5.125,0.551,5.93,0.638,5.65,0.607,34.708,3.731,0.059,0.549,586.75,0.107,0.15,0.143,0.057,0.349,0.344,0.384,0.224,0.063,0.026,0.454,0.632,0.202,0.262,0.043,0.098,0.317,0.225,0.264,0.001,0.003,0.003,0.0,48.39,55.5,30.002,63.512,0.88,Europe
Sweden,2010,SWE,9381722.0,399841820672.0,1.324,0.141,53.12,5.881,12.45,57.913,5.549,10.597,6.173,0.145,0.093,5.662,0.133,0.085,10.317,1.1,86.144,9.182,0.215,96.097,4553.575,7913.117,1419.924,9.8,48.372,3360.52,2966.214,13.167,66485.906,1.56,0.825,0.088,3.431,0.366,6.503,5.774,4.793,0.511,5.86,0.625,5.9,0.629,36.522,3.893,0.075,0.701,623.752,0.105,0.159,0.15,0.074,0.338,0.339,0.38,0.221,0.067,0.027,0.451,0.625,0.205,0.242,0.055,0.093,0.322,0.285,0.262,0.001,0.003,0.004,0.0,54.17,61.01,33.024,62.168,-0.62,Europe
Sweden,2011,SWE,9467384.0,397621100544.0,1.361,0.144,49.211,-3.909,-7.36,53.428,-4.485,-7.745,5.643,0.134,0.087,5.198,0.124,0.08,9.472,1.0,84.257,8.9,0.212,97.459,4602.786,7966.545,1429.396,10.634,51.09,3364.737,3000.342,13.866,64929.965,1.546,0.834,0.088,2.718,0.287,6.043,4.138,4.217,0.445,5.83,0.616,5.67,0.599,34.128,3.605,0.074,0.699,614.717,0.101,0.143,0.135,0.064,0.327,0.334,0.375,0.218,0.071,0.028,0.449,0.617,0.207,0.232,0.043,0.081,0.301,0.254,0.26,0.001,0.003,0.004,0.0,39.18,57.21,35.046,71.217,1.7,Europe
Sweden,2012,SWE,9555984.0,396489588736.0,1.479,0.155,46.712,-2.499,-5.078,50.943,-2.485,-4.652,5.331,0.128,0.078,4.888,0.118,0.072,8.643,0.904,77.51,8.111,0.195,98.938,4649.499,8017.487,1438.039,11.472,53.446,3368.968,3033.072,14.532,68276.211,1.646,0.838,0.088,2.355,0.246,5.691,3.81,4.231,0.443,5.7,0.596,5.59,0.585,32.73,3.425,0.07,0.666,652.446,0.107,0.134,0.126,0.058,0.318,0.329,0.371,0.214,0.074,0.028,0.446,0.609,0.208,0.222,0.036,0.079,0.285,0.241,0.257,0.001,0.003,0.004,0.0,36.41,54.38,30.798,65.932,0.45,Europe
Sweden,2013,SWE,9648935.0,401409179648.0,1.402,0.145,45.202,-1.51,-3.233,49.471,-1.472,-2.889,5.127,0.123,0.081,4.685,0.113,0.074,8.744,0.906,74.119,7.682,0.185,100.34,4694.701,8066.958,1446.783,12.171,55.804,3373.236,3064.411,15.192,63351.668,1.523,0.699,0.072,2.358,0.244,5.45,3.589,4.269,0.442,5.53,0.573,5.63,0.583,31.339,3.248,0.068,0.66,611.276,0.097,0.128,0.123,0.058,0.308,0.324,0.366,0.211,0.077,0.028,0.444,0.602,0.209,0.181,0.036,0.088,0.271,0.224,0.255,0.001,0.003,0.004,0.0,34.63,52.59,28.917,63.972,1.15,Europe
Sweden,2014,SWE,9747507.0,411859910656.0,1.399,0.144,43.473,-1.729,-3.824,48.233,-1.238,-2.502,4.948,0.117,0.079,4.46,0.106,0.071,8.291,0.851,73.155,7.505,0.178,101.739,4738.174,8115.191,1455.074,12.944,57.858,3377.996,3094.793,15.766,62421.891,1.477,0.773,0.079,2.054,0.211,5.262,3.431,4.76,0.488,5.4,0.554,5.86,0.601,30.382,3.117,0.059,0.574,608.458,0.093,0.123,0.119,0.055,0.298,0.319,0.362,0.207,0.08,0.029,0.441,0.594,0.208,0.2,0.031,0.091,0.261,0.188,0.252,0.001,0.003,0.004,0.0,33.44,51.29,29.682,68.276,1.94,Europe
Sweden,2015,SWE,9849344.0,428683493376.0,1.537,0.156,43.419,-0.055,-0.126,48.341,0.109,0.225,4.908,0.113,0.077,4.408,0.101,0.069,8.022,0.814,71.268,7.236,0.166,103.276,4781.593,8163.533,1463.096,13.766,59.824,3382.918,3125.284,16.347,63877.484,1.468,0.822,0.083,1.967,0.2,5.205,3.392,4.923,0.5,5.2,0.528,5.93,0.602,30.491,3.096,0.059,0.581,629.151,0.106,0.122,0.118,0.055,0.291,0.315,0.357,0.204,0.083,0.029,0.439,0.587,0.207,0.214,0.029,0.087,0.257,0.191,0.25,0.001,0.003,0.004,0.0,33.41,51.27,27.849,64.141,1.79,Europe
Sweden,2016,SWE,9953322.0,443163607040.0,1.554,0.156,43.414,-0.005,-0.011,48.409,0.068,0.14,4.864,0.109,0.078,4.362,0.098,0.07,8.034,0.807,71.206,7.154,0.161,104.829,4825.006,8211.941,1471.13,14.405,62.085,3387.913,3155.625,16.932,62081.117,1.394,0.64,0.064,2.261,0.227,5.102,3.869,4.995,0.502,5.15,0.517,5.95,0.598,30.341,3.048,0.059,0.585,617.913,0.105,0.122,0.121,0.056,0.283,0.31,0.353,0.201,0.085,0.029,0.437,0.579,0.207,0.171,0.032,0.109,0.253,0.195,0.248,0.001,0.003,0.004,0.0,38.51,50.78,27.792,64.015,1.36,Europe
Sweden,2017,SWE,10058191.0,454543736832.0,1.484,0.148,42.457,-0.958,-2.206,48.27,-0.139,-0.287,4.799,0.106,0.076,4.221,0.093,0.067,8.315,0.827,72.254,7.184,0.159,106.314,4867.463,8260.212,1479.445,15.206,63.897,3393.727,3185.043,17.558,63417.605,1.403,0.801,0.08,1.812,0.18,5.007,3.801,5.813,0.578,5.12,0.509,6.15,0.611,29.418,2.925,0.062,0.627,637.866,0.099,0.118,0.119,0.057,0.276,0.306,0.349,0.198,0.088,0.029,0.435,0.572,0.207,0.207,0.025,0.127,0.241,0.207,0.245,0.001,0.003,0.004,0.0,38.23,50.36,29.797,70.182,0.95,Europe
Switzerland,1990,CHE,6711685.0,234154442752.0,2.581,0.385,44.161,4.742,12.03,44.867,4.892,12.238,6.685,0.192,0.135,6.58,0.189,0.133,1.467,0.219,85.885,12.796,0.367,81.849,1747.212,1997.386,572.817,0.026,40.071,279.718,1052.185,0.262,49410.152,1.416,0.026,0.004,3.878,0.578,7.873,7.74,0.706,0.105,6.44,0.96,2.9,0.432,35.947,5.356,0.039,0.262,331.625,0.523,0.194,0.161,0.017,0.668,0.216,0.139,0.131,0.0,0.051,0.044,0.391,0.014,0.01,0.101,0.014,0.389,0.118,0.126,0.0,0.001,0.001,0.0,51.95,52.84,41.724,94.482,1.06,Europe
Switzerland,1991,CHE,6795392.0,236259213312.0,2.248,0.331,46.137,1.976,4.474,46.596,1.729,3.854,6.857,0.197,0.137,6.789,0.195,0.135,1.211,0.178,88.185,12.977,0.373,84.098,1793.349,2043.982,574.028,0.066,44.406,280.177,1090.234,0.518,50118.109,1.442,0.039,0.006,4.335,0.638,8.103,7.972,0.459,0.068,6.35,0.934,2.88,0.424,38.048,5.599,0.038,0.255,340.572,0.443,0.199,0.165,0.014,0.659,0.216,0.139,0.129,0.001,0.053,0.044,0.391,0.025,0.014,0.111,0.009,0.392,0.118,0.126,0.0,0.001,0.001,0.0,54.17,55.06,42.048,91.137,0.26,Europe
Switzerland,1992,CHE,6873188.0,240475389952.0,2.108,0.307,46.019,-0.118,-0.257,46.468,-0.128,-0.274,6.761,0.193,0.134,6.695,0.191,0.133,0.896,0.13,95.619,13.912,0.398,86.205,1839.367,2090.45,574.925,0.102,48.951,280.627,1128.415,0.769,50348.559,1.439,0.036,0.005,4.545,0.661,8.001,7.871,0.45,0.065,6.27,0.912,2.85,0.415,38.181,5.555,0.037,0.252,346.055,0.399,0.204,0.167,0.011,0.649,0.215,0.14,0.126,0.001,0.056,0.043,0.392,0.034,0.015,0.115,0.009,0.415,0.117,0.126,0.0,0.001,0.001,0.0,54.1,54.99,49.601,107.784,0.97,Europe
